Title,Year,titleyear,AvgRating,MinAge,SuggestedPlayers,solo,two_player,log_playtime,AvgWeight
Heroscape Master Set: Rise of the Valkyrie,2004,Heroscape Master Set: Rise of the Valkyrie (2004),7.41681,8,2,FALSE,FALSE,4.499809670330265,2.2893
Egizia,2009,Egizia (2009),7.46111,12,4,FALSE,FALSE,4.499809670330265,2.8286
Bruxelles 1893,2013,Bruxelles 1893 (2013),7.64967,13,4,FALSE,FALSE,4.8283137373023015,3.583
War of the Ring Collector's Edition,2010,War of the Ring Collector's Edition (2010),8.6174,12,2,FALSE,FALSE,5.19295685089021,3.9913
Thunderstone Advance: Towers of Ruin,2012,Thunderstone Advance: Towers of Ruin (2012),7.51041,12,3,TRUE,FALSE,4.499809670330265,2.7401
For Sale,1997,For Sale (1997),7.21951,8,5,FALSE,FALSE,2.995732273553991,1.2861
Vinhos,2010,Vinhos (2010),7.54219,12,4,FALSE,FALSE,4.90527477843843,4.1936
Amerigo,2013,Amerigo (2013),7.50549,10,4,FALSE,FALSE,4.499809670330265,3
Innovation,2010,Innovation (2010),7.2629,12,2,FALSE,FALSE,4.0943445622221,2.7124
Time's Up! Title Recall!,2008,Time's Up! Title Recall! (2008),7.79169,12,6,FALSE,FALSE,4.0943445622221,1.2
Hammer of the Scots,2002,Hammer of the Scots (2002),7.56892,12,2,FALSE,TRUE,5.19295685089021,2.9868
Archipelago,2012,Archipelago (2012),7.4257,14,4,TRUE,FALSE,5.480638923341991,3.7105
Inis,2016,Inis (2016),7.82271,14,4,FALSE,FALSE,4.499809670330265,2.9844
Legends of Andor,2012,Legends of Andor (2012),7.32866,10,4,FALSE,FALSE,4.499809670330265,2.7574
Zombicide,2012,Zombicide (2012),7.33134,13,3,TRUE,FALSE,5.19295685089021,2.5888
Taj Mahal,2000,Taj Mahal (2000),7.33669,12,4,FALSE,FALSE,4.605170185988092,3.0081
Commands & Colors: Napoleonics,2010,Commands & Colors: Napoleonics (2010),7.96401,14,2,FALSE,TRUE,4.499809670330265,2.7177
Firefly: The Game,2013,Firefly: The Game (2013),7.41373,13,3,TRUE,FALSE,5.480638923341991,2.9466
Airlines Europe,2011,Airlines Europe (2011),7.3741,10,4,FALSE,FALSE,4.31748811353631,2.4418
Libertalia,2012,Libertalia (2012),7.2707,14,4,FALSE,FALSE,3.8066624897703196,2.2319
Colt Express,2014,Colt Express (2014),7.24695,10,5,FALSE,FALSE,3.6888794541139363,1.8089
Tiny Epic Galaxies,2015,Tiny Epic Galaxies (2015),7.38646,14,3,TRUE,FALSE,3.4011973816621555,2.1417
Spartacus: A Game of Blood & Treachery,2012,Spartacus: A Game of Blood & Treachery (2012),7.4806,17,4,FALSE,FALSE,5.0106352940962555,2.6806
Shadows of Brimstone: City of the Ancients,2014,Shadows of Brimstone: City of the Ancients (2014),8.05008,12,4,TRUE,FALSE,4.787491742782046,3.3706
Biblios,2007,Biblios (2007),7.2467,10,3,FALSE,FALSE,3.4011973816621555,1.6877
Star Realms: Colony Wars,2015,Star Realms: Colony Wars (2015),7.97084,12,2,FALSE,TRUE,2.995732273553991,2
"Labyrinth: The War on Terror, 2001 – ?",2010,"Labyrinth: The War on Terror, 2001 – ? (2010)",7.5845,12,2,TRUE,FALSE,5.19295685089021,3.5283
Deus,2014,Deus (2014),7.40329,14,3,FALSE,FALSE,4.499809670330265,2.8494
A Game of Thrones (first edition),2003,A Game of Thrones (first edition) (2003),7.29105,12,5,FALSE,FALSE,5.19295685089021,3.4457
Tales of the Arabian Nights,2009,Tales of the Arabian Nights (2009),7.28904,12,3,TRUE,FALSE,4.787491742782046,2.1726
Vikings,2007,Vikings (2007),7.29745,10,3,FALSE,FALSE,4.0943445622221,2.5388
Burgle Bros.,2015,Burgle Bros. (2015),7.66994,12,3,TRUE,FALSE,4.499809670330265,2.2936
The Grizzled,2015,The Grizzled (2015),7.35819,10,5,FALSE,FALSE,3.4011973816621555,1.9023
Paperback,2014,Paperback (2014),7.40681,8,2,FALSE,FALSE,3.8066624897703196,2.0058
Struggle of Empires,2004,Struggle of Empires (2004),7.51538,13,7,FALSE,FALSE,5.480638923341991,3.5996
Elysium,2015,Elysium (2015),7.37419,14,3,FALSE,FALSE,4.0943445622221,2.7931
Spyfall,2014,Spyfall (2014),7.2212,12,6,FALSE,FALSE,2.70805020110221,1.2923
Automobile,2009,Automobile (2009),7.37123,12,5,FALSE,FALSE,4.787491742782046,3.5175
Wallenstein (first edition),2002,Wallenstein (first edition) (2002),7.52781,12,5,FALSE,FALSE,5.0106352940962555,3.3133
Alhambra: Big Box,2009,Alhambra: Big Box (2009),7.5532,8,3,FALSE,FALSE,4.0943445622221,2.3567
Citadels,2000,Citadels (2000),7.14849,10,5,FALSE,FALSE,4.0943445622221,2.0611
Evolution,2014,Evolution (2014),7.30364,12,4,FALSE,FALSE,4.248495242049359,2.4578
Lost Cities,1999,Lost Cities (1999),7.14663,10,2,FALSE,TRUE,3.4011973816621555,1.5163
Friday,2011,Friday (2011),7.25073,10,1,TRUE,FALSE,3.2188758248682006,2.1148
Euphoria: Build a Better Dystopia,2013,Euphoria: Build a Better Dystopia (2013),7.35004,13,4,FALSE,FALSE,4.0943445622221,3.1077
Carson City,2009,Carson City (2009),7.31254,12,4,FALSE,FALSE,4.499809670330265,3.1816
Last Will,2011,Last Will (2011),7.27174,13,4,FALSE,FALSE,4.31748811353631,2.6839
San Juan (second edition),2014,San Juan (second edition) (2014),7.66863,10,3,FALSE,FALSE,4.0943445622221,2.1099
The Republic of Rome,1990,The Republic of Rome (1990),7.55235,14,5,TRUE,FALSE,5.703782474656201,4.2843
Freedom: The Underground Railroad,2012,Freedom: The Underground Railroad (2012),7.64092,13,3.5,TRUE,FALSE,4.787491742782046,2.9172
Ginkgopolis,2012,Ginkgopolis (2012),7.43631,13,2,TRUE,FALSE,3.8066624897703196,2.9056
Francis Drake,2013,Francis Drake (2013),7.51254,14,5,FALSE,FALSE,4.787491742782046,2.9204
Orléans: Deluxe Edition,2015,Orléans: Deluxe Edition (2015),8.39331,12,4,FALSE,FALSE,4.499809670330265,3.1538
PitchCar,1995,PitchCar (1995),7.24852,6,6,FALSE,FALSE,3.4011973816621555,1.1283
Ingenious,2004,Ingenious (2004),7.1759,10,2,TRUE,FALSE,3.8066624897703196,1.9268
Nexus Ops,2005,Nexus Ops (2005),7.26032,12,4,FALSE,FALSE,4.499809670330265,2.2285
RoboRally,1994,RoboRally (1994),7.15493,12,5,FALSE,FALSE,4.787491742782046,2.434
Shadows over Camelot,2005,Shadows over Camelot (2005),7.15705,10,6,FALSE,FALSE,4.382026634673881,2.5641
Madeira,2013,Madeira (2013),7.66389,12,4,FALSE,FALSE,5.0106352940962555,4.2392
Warhammer Quest: The Adventure Card Game,2015,Warhammer Quest: The Adventure Card Game (2015),7.62867,14,4,TRUE,FALSE,4.0943445622221,2.7194
Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,2015,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set (2015),8.17319,14,2,FALSE,TRUE,3.8066624897703196,2.7941
Stockpile,2015,Stockpile (2015),7.66006,13,5,FALSE,FALSE,3.8066624897703196,2.0865
Dixit: Journey,2012,Dixit: Journey (2012),7.4973,8,6,FALSE,FALSE,3.4011973816621555,1.3167
Smash Up: Awesome Level 9000,2013,Smash Up: Awesome Level 9000 (2013),7.38365,12,2,FALSE,TRUE,3.8066624897703196,2.1296
AquaSphere,2014,AquaSphere (2014),7.39293,12,4,FALSE,FALSE,4.605170185988092,3.6667
Sushi Go!,2013,Sushi Go! (2013),7.15099,8,4,FALSE,FALSE,2.70805020110221,1.1682
Star Wars: Destiny,2016,Star Wars: Destiny (2016),8.18889,10,2,FALSE,TRUE,3.4011973816621555,2.3214
Gears of War: The Board Game,2011,Gears of War: The Board Game (2011),7.49591,13,4,TRUE,FALSE,5.19295685089021,2.8767
Belfort,2011,Belfort (2011),7.33226,12,4,FALSE,FALSE,4.787491742782046,3.0432
Secret Hitler,2016,Secret Hitler (2016),7.61889,13,10,FALSE,FALSE,3.8066624897703196,1.6825
StarCraft: The Board Game,2007,StarCraft: The Board Game (2007),7.34135,12,4,FALSE,FALSE,5.480638923341991,3.8205
Abyss,2014,Abyss (2014),7.3313,14,4,FALSE,FALSE,4.0943445622221,2.3588
Defenders of the Realm,2010,Defenders of the Realm (2010),7.38776,13,4,TRUE,FALSE,4.499809670330265,2.7156
Up Front,1983,Up Front (1983),7.83629,12,2,FALSE,FALSE,4.0943445622221,3.3889
Cry Havoc,2016,Cry Havoc (2016),7.67956,10,4,FALSE,FALSE,4.787491742782046,3.2394
Napoleon's Triumph,2007,Napoleon's Triumph (2007),7.9742,12,2,FALSE,TRUE,5.19295685089021,3.6113
Trains,2012,Trains (2012),7.26169,12,3,FALSE,FALSE,3.8066624897703196,2.4006
1989: Dawn of Freedom,2012,1989: Dawn of Freedom (2012),7.90487,12,2,FALSE,TRUE,5.0106352940962555,3.2829
Thurn and Taxis,2006,Thurn and Taxis (2006),7.12979,13,4,FALSE,FALSE,4.0943445622221,2.2629
Snowdonia,2012,Snowdonia (2012),7.46571,10,4,TRUE,FALSE,4.499809670330265,3.004
Coup,2012,Coup (2012),7.12739,9,5,FALSE,FALSE,2.70805020110221,1.4458
DVONN,2001,DVONN (2001),7.43,9,2,FALSE,TRUE,3.4011973816621555,2.6905
Tajemnicze Domostwo,2013,Tajemnicze Domostwo (2013),7.39432,8,4.5,FALSE,FALSE,4.0943445622221,1.8844
Summoner Wars,2009,Summoner Wars (2009),7.34072,9,2,FALSE,FALSE,4.0943445622221,2.3014
The Duke,2013,The Duke (2013),7.5734,13,2,FALSE,TRUE,3.4011973816621555,2.5714
Specter Ops,2015,Specter Ops (2015),7.43955,13,3,FALSE,FALSE,4.499809670330265,2.3952
TZAAR,2007,TZAAR (2007),7.67329,13,2,FALSE,TRUE,4.0943445622221,2.5663
Chicago Express,2007,Chicago Express (2007),7.23502,12,4,FALSE,FALSE,4.0943445622221,2.7958
51st State: Master Set,2016,51st State: Master Set (2016),7.92838,14,2,TRUE,FALSE,4.499809670330265,2.9808
King of New York,2014,King of New York (2014),7.19688,10,4,FALSE,FALSE,3.6888794541139363,1.8402
Marvel Dice Masters: Avengers vs. X-Men,2014,Marvel Dice Masters: Avengers vs. X-Men (2014),7.33346,14,2,FALSE,TRUE,4.0943445622221,2.2869
Star Trek: Fleet Captains,2011,Star Trek: Fleet Captains (2011),7.58287,14,2,FALSE,FALSE,4.31748811353631,3.0506
Time's Up!,1999,Time's Up! (1999),7.35729,12,6,FALSE,FALSE,4.499809670330265,1.2237
Millennium Blades,2016,Millennium Blades (2016),8.04865,12,4,FALSE,FALSE,4.787491742782046,3.6481
Fire in the Lake,2014,Fire in the Lake (2014),8.08794,14,4,TRUE,FALSE,5.19295685089021,3.9947
Combat Commander: Pacific,2008,Combat Commander: Pacific (2008),8.09857,12,2,FALSE,TRUE,5.19295685089021,3.2092
Lords of Vegas,2010,Lords of Vegas (2010),7.32149,12,4,FALSE,FALSE,4.0943445622221,2.3422
One Night Ultimate Werewolf Daybreak,2015,One Night Ultimate Werewolf Daybreak (2015),7.58149,8,7,FALSE,FALSE,2.302585092994046,1.4478
Thebes,2007,Thebes (2007),7.18354,8,3,FALSE,FALSE,4.0943445622221,2.1667
Luna,2010,Luna (2010),7.40908,12,4,TRUE,FALSE,4.605170185988092,3.3205
Fury of Dracula (second edition),2005,Fury of Dracula (second edition) (2005),7.20089,10,5,FALSE,FALSE,5.19295685089021,2.9427
Colosseum,2007,Colosseum (2007),7.20264,10,5,FALSE,FALSE,4.499809670330265,2.7543
Advanced Squad Leader: Starter Kit #1,2004,Advanced Squad Leader: Starter Kit #1 (2004),7.7746,13,2,FALSE,TRUE,4.787491742782046,3.7204
Bohnanza,1997,Bohnanza (1997),7.06681,13,5,FALSE,FALSE,3.8066624897703196,1.6786
Pax Porfiriana,2012,Pax Porfiriana (2012),7.70901,12,4,TRUE,FALSE,4.787491742782046,3.4469
Chinatown,1999,Chinatown (1999),7.22952,12,5,FALSE,FALSE,4.0943445622221,2.2975
Quantum,2013,Quantum (2013),7.34367,13,4,FALSE,FALSE,4.0943445622221,2.4518
Anachrony,2017,Anachrony (2017),8.36694,15,3,TRUE,FALSE,4.787491742782046,3.7778
Star Wars: The Card Game,2012,Star Wars: The Card Game (2012),7.37207,10,2,FALSE,TRUE,4.0943445622221,2.936
Zombicide Season 2: Prison Outbreak,2013,Zombicide Season 2: Prison Outbreak (2013),7.5697,13,3,TRUE,FALSE,5.19295685089021,2.7222
Baseball Highlights: 2045,2015,Baseball Highlights: 2045 (2015),7.72315,9,2,TRUE,FALSE,3.8066624897703196,2.1556
Camel Up,2014,Camel Up (2014),7.11339,8,4,FALSE,FALSE,3.4011973816621555,1.5018
Carcassonne: Hunters and Gatherers,2002,Carcassonne: Hunters and Gatherers (2002),7.14676,8,2,FALSE,FALSE,3.8066624897703196,1.9211
Betrayal at House on the Hill,2004,Betrayal at House on the Hill (2004),7.14478,12,5,FALSE,FALSE,4.0943445622221,2.3596
Vegas Showdown,2005,Vegas Showdown (2005),7.22164,12,5,FALSE,FALSE,4.31748811353631,2.3576
Among the Stars,2012,Among the Stars (2012),7.23484,12,4,FALSE,FALSE,3.4011973816621555,2.2386
Summoner Wars: Guild Dwarves vs Cave Goblins,2009,Summoner Wars: Guild Dwarves vs Cave Goblins (2009),7.66453,9,2,FALSE,FALSE,3.4011973816621555,2.2424
Myrmes,2012,Myrmes (2012),7.34942,13,4,FALSE,FALSE,4.787491742782046,3.4377
Summoner Wars: Phoenix Elves vs Tundra Orcs,2009,Summoner Wars: Phoenix Elves vs Tundra Orcs (2009),7.61132,9,2,FALSE,FALSE,3.4011973816621555,2.2987
Escape: The Curse of the Temple,2012,Escape: The Curse of the Temple (2012),7.10435,8,4,TRUE,FALSE,2.302585092994046,1.4841
The Battle of Five Armies,2014,The Battle of Five Armies (2014),7.99603,13,2,FALSE,TRUE,5.480638923341991,3.52
Washington's War,2010,Washington's War (2010),7.67857,12,2,FALSE,TRUE,4.499809670330265,2.8496
El Grande Big Box,2015,El Grande Big Box (2015),8.38158,12,5,FALSE,FALSE,4.499809670330265,2.8
Tobago,2009,Tobago (2009),7.13439,13,4,FALSE,FALSE,4.0943445622221,2.1206
Cuba,2007,Cuba (2007),7.17745,10,4,FALSE,FALSE,4.787491742782046,3.2735
Lord of the Rings: The Confrontation,2002,Lord of the Rings: The Confrontation (2002),7.2158,12,2,FALSE,TRUE,3.4011973816621555,2.192
Middle-Earth Quest,2009,Middle-Earth Quest (2009),7.40289,13,3,FALSE,FALSE,5.19295685089021,3.5279
Arboretum,2015,Arboretum (2015),7.36214,8,4,FALSE,FALSE,3.4011973816621555,2.1497
Torres,1999,Torres (1999),7.17456,12,4,FALSE,FALSE,4.0943445622221,2.8845
Shadows of Brimstone: Swamps of Death,2014,Shadows of Brimstone: Swamps of Death (2014),8.12295,12,4,TRUE,FALSE,4.0943445622221,3.4167
Mr. Jack,2006,Mr. Jack (2006),7.0884,9,2,FALSE,TRUE,3.4011973816621555,2.1912
Alhambra,2003,Alhambra (2003),7.04484,8,3,FALSE,FALSE,4.0943445622221,2.1185
Marvel Dice Masters: Uncanny X-Men,2014,Marvel Dice Masters: Uncanny X-Men (2014),7.42891,14,2,FALSE,TRUE,4.0943445622221,2.3832
Space Hulk,1989,Space Hulk (1989),7.45457,12,2,FALSE,FALSE,3.8066624897703196,2.508
Eminent Domain,2011,Eminent Domain (2011),7.14053,10,3,FALSE,FALSE,3.8066624897703196,2.5031
Age of Industry,2010,Age of Industry (2010),7.46547,13,4,FALSE,FALSE,4.787491742782046,3.3693
No Thanks!,2004,No Thanks! (2004),7.04188,8,5,FALSE,FALSE,3.4011973816621555,1.1533
Karuba,2015,Karuba (2015),7.35343,8,4,FALSE,FALSE,3.6888794541139363,1.5116
Taluva,2006,Taluva (2006),7.18712,8,2,FALSE,FALSE,3.8066624897703196,2.278
Vasco da Gama,2009,Vasco da Gama (2009),7.31264,12,4,FALSE,FALSE,4.787491742782046,3.2407
Discworld: Ankh-Morpork,2011,Discworld: Ankh-Morpork (2011),7.19095,11,4,FALSE,FALSE,4.0943445622221,2.218
Jamaica,2007,Jamaica (2007),7.097,8,6,FALSE,FALSE,4.0943445622221,1.6459
Yedo,2012,Yedo (2012),7.50569,14,4,FALSE,FALSE,5.19295685089021,3.38
Tinners' Trail,2008,Tinners' Trail (2008),7.33048,13,4,FALSE,FALSE,4.499809670330265,2.8253
Warhammer: Invasion,2009,Warhammer: Invasion (2009),7.27729,13,2,FALSE,TRUE,3.8066624897703196,2.7264
Pandemic: Reign of Cthulhu,2016,Pandemic: Reign of Cthulhu (2016),7.58526,14,4,FALSE,FALSE,3.6888794541139363,2.122
Love Letter: Batman,2015,Love Letter: Batman (2015),7.39586,10,4,FALSE,FALSE,2.995732273553991,1.2243
ZhanGuo,2014,ZhanGuo (2014),7.674,12,4,FALSE,FALSE,4.787491742782046,3.7651
Yspahan,2006,Yspahan (2006),7.1369,8,4,FALSE,FALSE,4.0943445622221,2.3651
Imhotep,2016,Imhotep (2016),7.33696,10,4,FALSE,FALSE,3.6888794541139363,2.0864
Steampunk Rally,2015,Steampunk Rally (2015),7.43834,14,4,FALSE,FALSE,4.0943445622221,2.5035
Virgin Queen,2012,Virgin Queen (2012),8.08911,12,6,FALSE,FALSE,6.040254711277414,4.3415
Evolution: Climate,2016,Evolution: Climate (2016),8.01668,12,4,FALSE,FALSE,4.31748811353631,2.6744
Schotten Totten,1999,Schotten Totten (1999),7.29177,8,2,FALSE,TRUE,2.995732273553991,1.7273
Chess,1475,Chess (1475),7.08665,6,2,FALSE,TRUE,4.0943445622221,3.7554
Dungeons & Dragons: The Legend of Drizzt Board Game,2011,Dungeons & Dragons: The Legend of Drizzt Board Game (2011),7.34489,12,4,TRUE,FALSE,4.0943445622221,2.632
Friedrich,2004,Friedrich (2004),7.56786,12,4,FALSE,FALSE,5.3471075307174685,3.1691
Raiders of the North Sea,2015,Raiders of the North Sea (2015),7.86934,12,3,FALSE,FALSE,4.382026634673881,2.58
Formula D,2008,Formula D (2008),7.06008,8,6,FALSE,FALSE,4.0943445622221,2.0015
Hero Realms,2016,Hero Realms (2016),7.92824,12,2,TRUE,FALSE,3.4011973816621555,1.8889
Raptor,2015,Raptor (2015),7.52779,9,2,FALSE,TRUE,3.2188758248682006,2.0143
Union Pacific,1999,Union Pacific (1999),7.24867,12,4,FALSE,FALSE,4.499809670330265,2.55
K2,2010,K2 (2010),7.14283,13,3,TRUE,FALSE,4.0943445622221,2.2795
World Without End,2009,World Without End (2009),7.29505,12,4,FALSE,FALSE,4.787491742782046,2.8185
Kingdom Builder,2011,Kingdom Builder (2011),7.0355,8,4,FALSE,FALSE,3.8066624897703196,2.0748
Through the Desert,1998,Through the Desert (1998),7.04773,10,3,FALSE,FALSE,3.8066624897703196,2.2147
Broom Service,2015,Broom Service (2015),7.29575,10,4,FALSE,FALSE,4.31748811353631,2.4091
The Downfall of Pompeii,2004,The Downfall of Pompeii (2004),7.13905,10,4,FALSE,FALSE,3.8066624897703196,1.8455
XCOM: The Board Game,2015,XCOM: The Board Game (2015),7.21622,14,4,TRUE,FALSE,4.499809670330265,2.9048
Space Empires: 4X,2011,Space Empires: 4X (2011),7.58993,12,2,TRUE,FALSE,5.19295685089021,3.3043
Tokaido,2012,Tokaido (2012),7.0826,8,4,FALSE,FALSE,3.8066624897703196,1.7698
Medici,1995,Medici (1995),7.14893,10,5,FALSE,FALSE,4.0943445622221,2.2828
Smash Up: Science Fiction Double Feature,2014,Smash Up: Science Fiction Double Feature (2014),7.452,12,2,FALSE,TRUE,3.8066624897703196,2.3043
Tribune: Primus Inter Pares,2007,Tribune: Primus Inter Pares (2007),7.25342,12,4,FALSE,FALSE,4.0943445622221,2.8856
Heroscape Master Set: Swarm of the Marro,2007,Heroscape Master Set: Swarm of the Marro (2007),7.62875,8,2,FALSE,FALSE,4.0943445622221,2.2523
Legendary: Villains – A Marvel Deck Building Game,2014,Legendary: Villains – A Marvel Deck Building Game (2014),7.75058,14,3,TRUE,FALSE,3.8066624897703196,2.7794
Homesteaders,2009,Homesteaders (2009),7.31933,12,4,FALSE,FALSE,4.499809670330265,3.0601
The Manhattan Project: Energy Empire,2016,The Manhattan Project: Energy Empire (2016),8.00891,13,4,TRUE,FALSE,4.787491742782046,3.1628
Squad Leader,1977,Squad Leader (1977),7.472,14,2,FALSE,TRUE,4.0943445622221,4.0384
Tash-Kalar: Arena of Legends,2013,Tash-Kalar: Arena of Legends (2013),7.26099,13,2,FALSE,FALSE,4.0943445622221,2.8378
Panamax,2014,Panamax (2014),7.42111,12,4,FALSE,FALSE,4.605170185988092,3.7638
Shakespeare,2015,Shakespeare (2015),7.52619,13,3,TRUE,FALSE,4.499809670330265,3.0177
Ca$h 'n Guns (Second Edition),2014,Ca$h 'n Guns (Second Edition) (2014),7.10121,10,6,FALSE,FALSE,3.4011973816621555,1.293
Argent: The Consortium,2015,Argent: The Consortium (2015),7.82023,10,3,FALSE,FALSE,5.0106352940962555,3.7917
Mare Nostrum: Empires,2016,Mare Nostrum: Empires (2016),7.8017,14,5,FALSE,FALSE,4.787491742782046,3.0323
The Great Zimbabwe,2012,The Great Zimbabwe (2012),7.73628,14,4,FALSE,FALSE,5.0106352940962555,3.7287
Spyrium,2013,Spyrium (2013),7.17169,12,4,FALSE,FALSE,4.31748811353631,2.8967
Bridge,1925,Bridge (1925),7.47161,12,4,FALSE,FALSE,4.0943445622221,3.8545
Reef Encounter,2004,Reef Encounter (2004),7.16895,10,3,FALSE,FALSE,4.787491742782046,3.6748
Conflict of Heroes: Awakening the Bear! (second edition),2012,Conflict of Heroes: Awakening the Bear! (second edition) (2012),8.12856,13,2,TRUE,FALSE,4.787491742782046,3.2772
Genoa,2001,Genoa (2001),7.14782,12,5,FALSE,FALSE,4.787491742782046,3.0862
ZÈRTZ,1999,ZÈRTZ (1999),7.30797,9,2,FALSE,TRUE,4.0943445622221,2.7179
Port Royal,2014,Port Royal (2014),7.1598,8,4,FALSE,FALSE,3.912023005428146,1.5735
Elder Sign,2011,Elder Sign (2011),7.01605,13,4,TRUE,FALSE,4.499809670330265,2.3491
Polis: Fight for the Hegemony,2012,Polis: Fight for the Hegemony (2012),7.79266,12,2,FALSE,TRUE,4.787491742782046,3.6
BANG! The Dice Game,2013,BANG! The Dice Game (2013),7.03002,8,6,FALSE,FALSE,2.70805020110221,1.3007
Brew Crafters,2013,Brew Crafters (2013),7.67263,12,4,FALSE,FALSE,4.499809670330265,3.5739
Jambo,2004,Jambo (2004),7.05843,12,2,FALSE,TRUE,3.8066624897703196,2.0721
Maharaja: The Game of Palace Building in India,2004,Maharaja: The Game of Palace Building in India (2004),7.16978,12,5,FALSE,FALSE,4.499809670330265,3.2
Flick 'em Up!,2015,Flick 'em Up! (2015),7.21936,7,4,FALSE,FALSE,3.4011973816621555,1.3577
Web of Power,2000,Web of Power (2000),7.3075,12,3,FALSE,FALSE,4.0943445622221,2.4611
Coloretto,2003,Coloretto (2003),6.97416,8,4,FALSE,FALSE,3.4011973816621555,1.2904
Core Worlds,2011,Core Worlds (2011),7.25725,10,3,FALSE,FALSE,4.787491742782046,2.8856
Coal Baron,2013,Coal Baron (2013),7.31993,10,4,FALSE,FALSE,4.31748811353631,2.5642
Tragedy Looper,2011,Tragedy Looper (2011),7.38951,13,4,FALSE,FALSE,4.787491742782046,3.4336
Summoner Wars: Alliances Master Set,2015,Summoner Wars: Alliances Master Set (2015),8.34832,9,2,FALSE,FALSE,3.8066624897703196,2.697
Conan,2016,Conan (2016),8.11063,14,4,FALSE,FALSE,4.787491742782046,2.8594
Carcassonne: The City,2004,Carcassonne: The City (2004),7.20965,8,2,FALSE,FALSE,3.8066624897703196,2.267
Thunderstone: Dragonspire,2011,Thunderstone: Dragonspire (2011),7.39584,12,2,TRUE,FALSE,3.8066624897703196,2.6991
Blue Moon City,2006,Blue Moon City (2006),7.05803,10,3.5,FALSE,FALSE,4.0943445622221,2.2996
Saint Petersburg (second edition),2014,Saint Petersburg (second edition) (2014),7.63726,13,4,FALSE,FALSE,4.0943445622221,2.7176
Ascension: Deckbuilding Game,2010,Ascension: Deckbuilding Game (2010),7.05579,13,2,TRUE,FALSE,3.4011973816621555,2.1564
Ascension: Storm of Souls,2011,Ascension: Storm of Souls (2011),7.36667,13,2,TRUE,FALSE,3.4011973816621555,2.3551
Stronghold,2009,Stronghold (2009),7.27038,10,2,FALSE,FALSE,4.787491742782046,3.678
San Marco,2001,San Marco (2001),7.18869,10,3,FALSE,FALSE,4.499809670330265,2.6847
Legacy: The Testament of Duke de Crecy,2013,Legacy: The Testament of Duke de Crecy (2013),7.28293,8,3,TRUE,FALSE,4.0943445622221,2.7172
Mystic Vale,2016,Mystic Vale (2016),7.34849,14,2,FALSE,FALSE,4.0943445622221,2.2955
Onirim (second edition),2014,Onirim (second edition) (2014),7.35852,14,1,TRUE,FALSE,2.70805020110221,1.6458
Carcassonne: The Castle,2003,Carcassonne: The Castle (2003),7.0878,8,2,FALSE,TRUE,3.4011973816621555,1.9842
